ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
389674021,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ted Keyel,2021-11-20,2021,11,20,1150,United States,US-CA-069,California,San Benito,"21200 Airline Highway, Paicines, California, US (36.62, -121.22)",36.6202115,-121.2196239,"",Flying,Unspecified,"","",,,,,,,S97855356,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,"",1464,2196
389672831,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ted Keyel,2021-11-20,2021,11,20,1031,United States,US-CA-069,California,San Benito,Pinnacles NP--Bear Gulch Nature Center,36.4814632,-121.1807306,"",Flying,Unspecified,"","",,,,,,,S97855401,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,"",1025,1537
389672821,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ted Keyel,2021-11-20,2021,11,20,1031,United States,US-CA-069,California,San Benito,Pinnacles NP--Bear Gulch Nature Center,36.4814632,-121.1807306,"",Flying,Unspecified,"","",,,,,,,S97855401,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,"",1145,1717
389672411,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Campbell,2021-11-17,2021,11,17,1300,United States,US-CA-037,California,Los Angeles,Kinneloa Mesa,34.1756880,-118.0832013,"",,Unspecified,"","",,,,,,,S97857151,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
389672401,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Campbell,2021-11-17,2021,11,17,1300,United States,US-CA-037,California,Los Angeles,Kinneloa Mesa,34.1756880,-118.0832013,"",,Unspecified,"","",,,,,,,S97857151,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
389672381,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Campbell,2021-11-17,2021,11,17,1300,United States,US-CA-037,California,Los Angeles,Kinneloa Mesa,34.1756880,-118.0832013,"",,Unspecified,"","",,,,,,,S97857151,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
389672351,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Campbell,2021-11-17,2021,11,17,1300,United States,US-CA-037,California,Los Angeles,Kinneloa Mesa,34.1756880,-118.0832013,"",,Unspecified,"","",,,,,,,S97857151,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
389670731,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jeffery Coleman,2018-04-09,2018,4,9,1130,United States,US-IN-041,Indiana,Fayette,Mary Gray Bird Sanctuary,39.5913446,-85.2289179,"",,Unspecified,"","",,,,,,,S97856922,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1222,1832
389670101,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tara Plum,2021-10-04,2021,10,4,1050,United States,US-MN-073,Minnesota,Lac qui Parle,Big Stone NWR--Auto Tour Road,45.2548790,-96.3903820,"",,Unspecified,"","",,,,,,,S95596136,"",,,,Caught something on the ground but way too far away to see what,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1377,916
389670091,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tara Plum,2021-10-04,2021,10,4,1050,United States,US-MN-073,Minnesota,Lac qui Parle,Big Stone NWR--Auto Tour Road,45.2548790,-96.3903820,"",,Unspecified,"","",,,,,,,S95596136,"",,,,Caught something on the ground but way too far away to see what,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,971,1536
389670071,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tara Plum,2021-10-04,2021,10,4,1050,United States,US-MN-073,Minnesota,Lac qui Parle,Big Stone NWR--Auto Tour Road,45.2548790,-96.3903820,"",,Unspecified,"","",,,,,,,S95596136,"",,,,Caught something on the ground but way too far away to see what,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,541,1100
389670051,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tara Plum,2021-10-04,2021,10,4,1050,United States,US-MN-073,Minnesota,Lac qui Parle,Big Stone NWR--Auto Tour Road,45.2548790,-96.3903820,"",,Unspecified,"","",,,,,,,S95596136,"",,,,Caught something on the ground but way too far away to see what,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,614,1216
389670041,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tara Plum,2021-10-04,2021,10,4,1050,United States,US-MN-073,Minnesota,Lac qui Parle,Big Stone NWR--Auto Tour Road,45.2548790,-96.3903820,"",,Unspecified,"","",,,,,,,S95596136,"",,,,Caught something on the ground but way too far away to see what,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,566,1235
389665681,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Ronnie Reed,2021-11-20,2021,11,20,1615,United States,US-AZ-013,Arizona,Maricopa,Tres Rios Overbank Wetlands (permit required),33.3894020,-112.2597653,"",,Unspecified,"","",,,,,,,S97856393,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,2581,2191
389664291,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Ronnie Reed,2021-11-20,2021,11,20,1615,United States,US-AZ-013,Arizona,Maricopa,Tres Rios Overbank Wetlands (permit required),33.3894020,-112.2597653,"",,Unspecified,"","",,,,,,,S97856393,"",,,,continuing. pic tba,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,1656,1638
389664151,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Ronnie Reed,2021-11-20,2021,11,20,1615,United States,US-AZ-013,Arizona,Maricopa,Tres Rios Overbank Wetlands (permit required),33.3894020,-112.2597653,"",,Unspecified,"","",,,,,,,S97856393,"",,,,continuing. pic tba,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,2053,1951
389664141,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Ronnie Reed,2021-11-20,2021,11,20,1615,United States,US-AZ-013,Arizona,Maricopa,Tres Rios Overbank Wetlands (permit required),33.3894020,-112.2597653,"",,Unspecified,"","",,,,,,,S97856393,"",,,,continuing. pic tba,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,2158,3264
389663021,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Olsen,2021-11-20,2021,11,20,1416,United States,US-UT-011,Utah,Davis,Bountiful Pond,40.9057611,-111.9219303,Immature – 1,Flying,Unspecified,"","",,,,,,,S97854114,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,2,"",2598,3897
389661951,Photo,Red-tailed Hawk,Buteo jamaicensis,,Laura Hill,2021-11-20,2021,11,20,1106,United States,US-CA-059,California,Orange,"Carr Park, Huntington Beach",33.7215912,-118.0229902,"",,Unspecified,"","",,,,,,,S97836889,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,3232,4489
389659861,Photo,Red-tailed Hawk,Buteo jamaicensis,,Robert Lambert,2021-11-20,2021,11,20,1001,United States,US-CA-037,California,Los Angeles,Entradero Park,33.8536309,-118.3720636,"",,Unspecified,"","",,,,,,,S97837594,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3024,4032
389659771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sunil Thirkannad,2021-11-20,2021,11,20,855,United States,US-KY-111,Kentucky,Jefferson,Anchorage Trail,38.2666738,-85.5401262,"",Flying,Unspecified,"","",,,,,,,S97819910,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,"",1340,2137
389659761,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sunil Thirkannad,2021-11-20,2021,11,20,855,United States,US-KY-111,Kentucky,Jefferson,Anchorage Trail,38.2666738,-85.5401262,"",Flying,Unspecified,"","",,,,,,,S97819910,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,"",1334,2152
389659741,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sunil Thirkannad,2021-11-20,2021,11,20,855,United States,US-KY-111,Kentucky,Jefferson,Anchorage Trail,38.2666738,-85.5401262,"",Flying,Unspecified,"","",,,,,,,S97819910,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,"",1169,1887
389652751,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1641,United States,US-CA-053,California,Monterey,"Airline Hwy, King City US-CA (36.2490,-120.9079)",36.2489570,-120.9078910,Unknown – 1,,Unspecified,"","",,,,,,,S97804885,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,2.00,1,,2100,3500
389652741,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1641,United States,US-CA-053,California,Monterey,"Airline Hwy, King City US-CA (36.2490,-120.9079)",36.2489570,-120.9078910,Unknown – 1,,Unspecified,"","",,,,,,,S97804885,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,2.00,1,,2100,3500
389651791,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Cunningham,2021-11-20,2021,11,20,1224,United States,US-NE-055,Nebraska,Douglas,Heron Haven,41.2915443,-96.0934639,"",,Unspecified,"","",,,,,,,S97835828,"",,,,Seen simultaneously,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,463,542
389651771,Photo,Red-tailed Hawk,Buteo jamaicensis,,David Cunningham,2021-11-20,2021,11,20,1224,United States,US-NE-055,Nebraska,Douglas,Heron Haven,41.2915443,-96.0934639,"",,Unspecified,"","",,,,,,,S97835828,"",,,,Seen simultaneously,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1550,1666
389650351,Photo,Red-tailed Hawk,Buteo jamaicensis,,Charlotte Byers,2021-11-20,2021,11,20,947,United States,US-WA-061,Washington,Snohomish,Crescent Lake WMA,47.8162308,-121.9934082,"",,Unspecified,"","",,,,,,,S97831613,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,,1120,1194
389650161,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kate Paton,2021-11-20,2021,11,20,1500,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Boundary Bay,49.0613293,-123.0157024,"",,Unspecified,"","",,,,,,,S97854604,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389648911,Photo,Red-tailed Hawk,Buteo jamaicensis,,Andy Bridges,2021-11-20,2021,11,20,1036,United States,US-MO-183,Missouri,St. Charles,Busch CA,38.7053400,-90.7404800,"",,Unspecified,"","",,,,,,,S97828774,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2388,3583
389648591,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kate Paton,2021-11-20,2021,11,20,1500,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Boundary Bay,49.0613293,-123.0157024,"",,Unspecified,"","",,,,,,,S97854604,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389646321,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1341,United States,US-CA-053,California,Monterey,"Vineyard Canyon Road, San Miguel, California, US (35.926, -120.501)",35.9255374,-120.5014349,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803678,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,3.00,1,"",2100,3500
389646301,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1341,United States,US-CA-053,California,Monterey,"Vineyard Canyon Road, San Miguel, California, US (35.926, -120.501)",35.9255374,-120.5014349,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803678,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,3.00,1,"",2100,3500
389646291,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1341,United States,US-CA-053,California,Monterey,"Vineyard Canyon Road, San Miguel, California, US (35.926, -120.501)",35.9255374,-120.5014349,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803678,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,3.00,1,"",2100,3500
389646271,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1341,United States,US-CA-053,California,Monterey,"Vineyard Canyon Road, San Miguel, California, US (35.926, -120.501)",35.9255374,-120.5014349,Adult – 1,,Unspecified,"","",,,,,,,S97803678,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,4.00,1,,2100,3500
389646061,Photo,Red-tailed Hawk,Buteo jamaicensis,,Bill Blauvelt,2021-11-19,2021,11,19,1037,United States,US-NM-053,New Mexico,Socorro,Bosque del Apache NWR--South Loop (formerly Marsh Loop),33.7831424,-106.8928528,"",,Unspecified,"","",,,,,,,S97842292,"",,,,Western subspecies. (amaicensis calculus)  Not sure if I have this subspecies correct.,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1473,1456
389646051,Photo,Red-tailed Hawk,Buteo jamaicensis,,Bill Blauvelt,2021-11-19,2021,11,19,1037,United States,US-NM-053,New Mexico,Socorro,Bosque del Apache NWR--South Loop (formerly Marsh Loop),33.7831424,-106.8928528,"",,Unspecified,"","",,,,,,,S97842292,"",,,,Western subspecies. (amaicensis calculus)  Not sure if I have this subspecies correct.,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1195,1069
389644171,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,James Hickner,2021-11-20,2021,11,20,1546,United States,US-MO-155,Missouri,Pemiscot,Little River CA (Pemiscot Co.),36.2438578,-89.9600887,"",,Unspecified,"","",,,,,,,S97854617,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,3456,4608
389644161,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,James Hickner,2021-11-20,2021,11,20,1546,United States,US-MO-155,Missouri,Pemiscot,Little River CA (Pemiscot Co.),36.2438578,-89.9600887,"",,Unspecified,"","",,,,,,,S97854617,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,3456,4608
389644151,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,James Hickner,2021-11-20,2021,11,20,1546,United States,US-MO-155,Missouri,Pemiscot,Little River CA (Pemiscot Co.),36.2438578,-89.9600887,"",,Unspecified,"","",,,,,,,S97854617,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,3456,4608
389644141,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,James Hickner,2021-11-20,2021,11,20,1546,United States,US-MO-155,Missouri,Pemiscot,Little River CA (Pemiscot Co.),36.2438578,-89.9600887,"",,Unspecified,"","",,,,,,,S97854617,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,3456,4608
389643501,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1312,United States,US-CA-053,California,Monterey,Parkfield--Parkfield Rd. bridge,35.8949604,-120.4347038,Juvenile – 1,Flying,Unspecified,"","",,,,,,,S97803725,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,4.00,1,"",2100,3500
389642291,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kaelan Cameron,2021-11-20,2021,11,20,931,United States,US-KS-045,Kansas,Douglas,Baker Wetlands--West Restoration,38.9198707,-95.2486914,"",,Unspecified,"","",,,,,,,S97822750,"",,,,Soaring overhead.,Buteo jamaicensis,rethaw,Species,8094,,3.50,2,,1759,2639
389642281,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kaelan Cameron,2021-11-20,2021,11,20,931,United States,US-KS-045,Kansas,Douglas,Baker Wetlands--West Restoration,38.9198707,-95.2486914,"",,Unspecified,"","",,,,,,,S97822750,"",,,,Soaring overhead.,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,1783,2675
389642261,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kaelan Cameron,2021-11-20,2021,11,20,931,United States,US-KS-045,Kansas,Douglas,Baker Wetlands--West Restoration,38.9198707,-95.2486914,"",,Unspecified,"","",,,,,,,S97822750,"",,,,Soaring overhead.,Buteo jamaicensis,rethaw,Species,8094,,2.00,1,,1691,2536
389641931,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1105,United States,US-CA-053,California,Monterey,US-California-San Miguel-75011 Cholame Rd - 35.808x-120.37,35.8081180,-120.3703448,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803820,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,3.00,1,"",2100,3500
389641911,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Paul Fenwick,2021-11-19,2021,11,19,1105,United States,US-CA-053,California,Monterey,US-California-San Miguel-75011 Cholame Rd - 35.808x-120.37,35.8081180,-120.3703448,Adult – 1,Flying,Unspecified,"","",,,,,,,S97803820,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,3.00,1,"",2100,3500
389640871,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,669,892
389640861,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,279,372
389640851,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,239,323
389640821,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,693,517
389640791,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,681,908
389640781,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,513,684
389640771,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,367,489
389640761,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,337,449
389640751,Photo,Red-tailed Hawk,Buteo jamaicensis,,Joseph Dougherty,2021-11-20,2021,11,20,1615,United States,US-CA-065,California,Riverside,Murrieta Pond Park arroyo,33.5579219,-117.1622092,"",,Unspecified,"","",,,,,,,S97854129,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,278,371
389638921,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kim Brown,2021-11-18,2021,11,18,1211,United States,US-CA-053,California,Monterey,Elkhorn Slough Reserve (NERR),36.8182308,-121.7364764,"",,Unspecified,"","",,,,,,,S97753377,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1024,844
389638911,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kim Brown,2021-11-18,2021,11,18,1211,United States,US-CA-053,California,Monterey,Elkhorn Slough Reserve (NERR),36.8182308,-121.7364764,"",,Unspecified,"","",,,,,,,S97753377,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,746,1024
389638881,Photo,Red-tailed Hawk,Buteo jamaicensis,,James Hickner,2021-11-20,2021,11,20,1215,United States,US-MO-155,Missouri,Pemiscot,Steele Municipal Airport,36.0923120,-89.8588090,"",,Unspecified,"","",,,,,,,S97854190,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389638871,Photo,Red-tailed Hawk,Buteo jamaicensis,,James Hickner,2021-11-20,2021,11,20,1215,United States,US-MO-155,Missouri,Pemiscot,Steele Municipal Airport,36.0923120,-89.8588090,"",,Unspecified,"","",,,,,,,S97854190,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389638861,Photo,Red-tailed Hawk,Buteo jamaicensis,,James Hickner,2021-11-20,2021,11,20,1215,United States,US-MO-155,Missouri,Pemiscot,Steele Municipal Airport,36.0923120,-89.8588090,"",,Unspecified,"","",,,,,,,S97854190,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389638851,Photo,Red-tailed Hawk,Buteo jamaicensis,,James Hickner,2021-11-20,2021,11,20,1215,United States,US-MO-155,Missouri,Pemiscot,Steele Municipal Airport,36.0923120,-89.8588090,"",,Unspecified,"","",,,,,,,S97854190,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
389634291,Photo,Red-tailed Hawk,Buteo jamaicensis,,RENE CRUZ,2021-11-20,2021,11,20,1600,Mexico,MX-BCN-005,Baja California,Tijuana,SIENA ORIENTE,32.4514378,-117.0493565,"",,Unspecified,"","",,,,,,,S97853771,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3648,5472
389634151,Photo,Red-tailed Hawk,Buteo jamaicensis,,RENE CRUZ,2021-11-20,2021,11,20,1600,Mexico,MX-BCN-005,Baja California,Tijuana,SIENA ORIENTE,32.4514378,-117.0493565,"",,Unspecified,"","",,,,,,,S97853771,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3648,5472
389633831,Photo,Red-tailed Hawk,Buteo jamaicensis,,RENE CRUZ,2021-11-20,2021,11,20,1600,Mexico,MX-BCN-005,Baja California,Tijuana,SIENA ORIENTE,32.4514378,-117.0493565,"",,Unspecified,"","",,,,,,,S97853771,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3648,5472
389632891,Photo,Red-tailed Hawk,Buteo jamaicensis,,terence zahner,2021-10-23,2021,10,23,1416,United States,US-NY-061,New York,New York,Central Park--Compost Area,40.7944435,-73.9537146,Unknown – 2,,Unspecified,"","",,,,,,,S96603283,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,2923,4385
389631741,Photo,Red-tailed Hawk,Buteo jamaicensis,,Naresh Satyan,2021-11-20,2021,11,20,604,United States,US-CA-037,California,Los Angeles,Piute Ponds (permit required),34.7901193,-118.1181776,"",,Unspecified,"","",,,,,,,S97848058,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1188,1786
389630411,Photo,Red-tailed Hawk,Buteo jamaicensis,,Oscar Wainwright,2021-11-19,2021,11,19,1100,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",Flying,Unspecified,"","",,,,,,,S97798507,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",3268,4902
389630391,Photo,Red-tailed Hawk,Buteo jamaicensis,,Oscar Wainwright,2021-11-19,2021,11,19,1100,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",Flying,Unspecified,"","",,,,,,,S97798507,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",3084,4626
389630381,Photo,Red-tailed Hawk,Buteo jamaicensis,,Oscar Wainwright,2021-11-19,2021,11,19,1100,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",Flying,Unspecified,"","",,,,,,,S97798507,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",1848,2774
389630371,Photo,Red-tailed Hawk,Buteo jamaicensis,,Oscar Wainwright,2021-11-19,2021,11,19,1100,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",Flying,Unspecified,"","",,,,,,,S97798507,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",1731,2597
389630071,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ellen Star,2021-11-20,2021,11,20,1341,United States,US-IL-089,Illinois,Kane,Ponds,41.8764611,-88.4281410,"",,Unspecified,"","",,,,,,,S97853318,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1533,2045
389630001,Photo,Red-tailed Hawk,Buteo jamaicensis,,Gretchen  Framel,2021-11-20,2021,11,20,1130,United States,US-CA-093,California,Siskiyou,Lake Shastina,41.5162898,-122.3945618,"",,Unspecified,"","",,,,,,,S97853095,"",,,,"Out on spit close to water. Raptors on ground with duck as prey. 2 other hawks coming down, possibly a rough legged, scrapping over prey. White duck feathers sprayed around and on ground. Unsure if duck was already dead or if hawks brought it down. Visible with spotting scope",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,920,1483
389629951,Photo,Red-tailed Hawk,Buteo jamaicensis,,Erin Sketches,2021-11-20,2021,11,20,1358,United States,US-MA-025,Massachusetts,Suffolk,Millennium Park,42.2815635,-71.1854839,"",,Unspecified,"","",,,,,,,S97852911,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,718,718
389629661,Photo,Red-tailed Hawk,Buteo jamaicensis,,Rickey Shive,2021-11-20,2021,11,20,1055,United States,US-KY-215,Kentucky,Spencer,Taylorsville Lake Tailwater Area,38.0073413,-85.3088670,"",,Unspecified,"","",,,,,,,S97820018,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,792,1280
389628741,Photo,Red-tailed Hawk,Buteo jamaicensis,,Pam Vercellone-Smith,2021-11-20,2021,11,20,1036,United States,US-GA-051,Georgia,Chatham,Hutchinson Island (Chatham Co.),32.0965363,-81.1000443,"",,Unspecified,"","",,,,,,,S97823277,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1320,1878
389628731,Photo,Red-tailed Hawk,Buteo jamaicensis,,Pam Vercellone-Smith,2021-11-20,2021,11,20,1036,United States,US-GA-051,Georgia,Chatham,Hutchinson Island (Chatham Co.),32.0965363,-81.1000443,"",,Unspecified,"","",,,,,,,S97823277,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1491,2135
